Created as New Dataset,
1070.0,71.85
1065.0,71.88
1060.0,71.89
1055.0,71.93
1050.0,71.92
1045.0,71.97
1040.0,71.99
1035.0,72.01
1030.0,71.99
1025.0,72.02
1020.0,71.99
1015.0,72.01
1010.0,72.01
1005.0,72.01
1000.0,72.01
995.0,71.96
990.0,71.91
985.0,71.94
980.0,71.93
975.0,71.87
970.0,71.89
965.0,71.89
960.0,71.87
955.0,71.81
950.0,71.81
945.0,71.78
940.0,71.70
935.0,71.72
930.0,71.70
925.0,71.57
920.0,71.64
915.0,71.61
910.0,71.48
905.0,71.46
900.0,71.39
895.0,71.28
890.0,71.27
885.0,71.27
880.0,71.20
875.0,71.28
870.0,71.12
865.0,71.11
860.0,70.81
855.0,70.26
850.0,70.17
845.0,68.74
840.0,69.94
835.0,69.75
830.0,69.37
825.0,69.02
820.0,69.02
815.0,68.83
810.0,69.02
805.0,68.88
800.0,68.65
795.0,68.42
790.0,68.52
785.0,68.37
780.0,68.37
775.0,68.29
770.0,68.28
765.0,67.92
760.0,67.96
755.0,68.03
750.0,67.82
745.0,67.80
740.0,67.68
735.0,67.71
730.0,67.58
725.0,67.51
720.0,67.48
715.0,67.29
710.0,67.22
705.0,67.36
700.0,67.23
695.0,67.27
690.0,67.10
685.0,67.18
680.0,67.11
675.0,67.05
670.0,67.06
665.0,67.05
660.0,67.13
655.0,67.02
650.0,67.06
645.0,67.02
640.0,67.07
635.0,67.01
630.0,67.10
625.0,67.06
620.0,67.11
615.0,67.07
610.0,67.18
605.0,67.18
600.0,67.20
595.0,67.17
590.0,67.31
585.0,67.35
580.0,67.34
575.0,67.37
570.0,67.50
565.0,67.52
560.0,67.55
555.0,67.56
550.0,67.64
545.0,67.63
540.0,67.67
535.0,67.71
530.0,67.68
525.0,67.68
520.0,67.69
515.0,67.66
510.0,67.67
505.0,67.76
500.0,67.68
495.0,67.75
490.0,67.74
485.0,67.78
480.0,67.80
475.0,67.80
470.0,67.83
465.0,67.89
460.0,67.92
455.0,67.85
450.0,67.84
445.0,67.92
440.0,67.93
435.0,68.10
430.0,68.05
425.0,68.22
420.0,68.32
415.0,68.35
410.0,68.56
405.0,68.66
400.0,68.90
395.0,69.13
390.0,69.44
385.0,69.73
380.0,70.19
375.0,70.74
370.0,71.47
365.0,71.85
360.0,72.45
355.0,73.22
350.0,73.44
345.0,74.23
340.0,74.94
335.0,75.25
330.0,76.12
325.0,77.00
320.0,78.60
315.0,79.55
310.0,81.10
305.0,81.84
300.0,83.81
295.0,85.98
290.0,87.14
285.0,87.98
280.0,88.02
275.0,87.40
270.0,87.04
265.0,86.99
260.0,87.49
255.0,93.35
250.0,105.67
245.0,113.12
240.0,124.69
235.0,124.69
230.0,124.69
225.0,124.69
220.0,124.69
215.0,124.69
210.0,124.69
205.0,124.69
200.0,124.69
